id,host_id,host_is_superhost,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,availability_365,minimum_nights,room_type,accommodates,bedrooms,beds,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,avg_air_quality,days_as_host,bathrooms,short_term
6.940973305048027e+17,388056808,0,72,1,1,73,District 21,335,1,Entire home/apt,10,3.0,4.0,74.0,16,0.72,4.56,4.63,4.44,4.19,4.19,4.06,4.38,1.7320776255707762,1275,3.5,1
6.941038568410496e+17,335977682,1,87,1,1,111,District 19,345,2,Entire home/apt,8,3.0,4.0,218.0,45,2.01,4.87,4.86,4.8,4.93,4.95,4.43,4.82,1.7320776255707762,1638,3.5,1
6.941968595640933e+17,392256031,1,5,1,1,8,District 19,92,1,Entire home/apt,8,2.0,0.0,,101,4.55,4.94,4.9,4.92,4.82,4.98,4.91,4.79,1.7320776255707762,1245,2.0,1
6.94212528485944e+17,475167303,1,1,1,1,1,District 19,282,2,Entire home/apt,6,1.0,4.0,224.0,102,4.75,4.95,4.95,4.92,4.92,4.97,4.82,4.88,1.7320776255707762,724,1.0,1
6.942641090207249e+17,416033925,1,51,1,1,60,District 18,325,1,Entire home/apt,8,2.0,3.0,306.0,133,6.0,4.96,4.98,4.92,4.98,4.97,4.89,4.86,1.7320776255707762,1105,2.0,1
6.94742990362856e+17,591142,0,2,1,0,3,District 19,133,1,Entire home/apt,6,3.0,3.0,264.0,17,0.78,4.53,4.59,4.82,4.88,4.76,4.29,4.59,1.7320776255707762,4834,2.0,1
6.948362541235858e+17,387128433,0,1,1,1,1,District 17,9,2,Entire home/apt,2,1.0,2.0,177.0,46,2.12,4.83,4.96,4.98,4.78,4.87,4.96,4.78,1.7320776255707762,1282,1.0,1
6.948398527231062e+17,101215843,1,1,1,0,1,District 7,343,2,Entire home/apt,4,1.0,2.0,150.0,30,1.37,4.97,4.97,5.0,4.93,5.0,4.87,4.9,1.7320776255707762,2844,1.0,1
6.94842532901973e+17,363524491,1,9,1,1,9,District 19,241,2,Entire home/apt,5,2.0,4.0,232.0,44,2.0,4.68,4.8,4.77,4.52,4.8,4.89,4.68,1.7320776255707762,1449,2.0,1
6.94933044029191e+17,475332725,1,4,1,1,6,District 19,345,2,Entire home/apt,6,2.0,3.0,184.0,43,1.96,4.84,4.86,4.91,4.86,4.91,4.81,4.74,1.7320776255707762,723,1.0,1
6.949502694053523e+17,104686795,1,2,1,0,2,District 19,156,3,Entire home/apt,6,2.0,0.0,,50,2.38,5.0,5.0,5.0,4.84,5.0,4.88,4.88,1.7320776255707762,2817,2.0,1
6.949664630337297e+17,11052428,1,1,1,1,1,District 1,293,30,Entire home/apt,5,2.0,2.0,110.0,5,0.24,5.0,4.8,4.8,5.0,5.0,5.0,5.0,1.7320776255707762,3868,1.0,0
6.950505216470013e+17,378013669,1,1,1,1,3,District 8,226,30,Entire home/apt,2,1.0,1.0,160.0,4,0.21,5.0,5.0,5.0,5.0,5.0,5.0,4.75,1.7320776255707762,1345,1.0,0
6.950740393564091e+17,475366755,1,1,1,1,1,District 26,352,2,Entire home/apt,2,1.0,0.0,98.0,53,2.93,4.96,5.0,4.96,4.96,4.96,4.85,4.96,1.6940639269406392,723,1.0,1
6.954881352686618e+17,338667310,1,140,1,1,164,District 21,255,1,Entire home/apt,6,2.0,4.0,243.0,20,0.62,4.75,4.75,4.7,4.45,4.55,4.7,4.5,1.7320776255707762,1627,1.0,1
6.95555579161036e+17,25417698,0,1,1,1,2,District 8,256,30,Entire home/apt,4,2.0,2.0,288.0,4,0.19,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1.7320776255707762,3508,1.0,0
6.956198729534039e+17,238610954,0,1,1,0,1,District 15,293,30,Entire home/apt,5,3.0,3.0,151.0,3,0.18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,2024,2.0,0
6.956586110684268e+17,76759762,1,7,1,1,7,District 21,348,1,Entire home/apt,6,2.0,2.0,131.0,124,5.54,4.85,4.87,4.8,4.94,4.88,4.94,4.84,1.7320776255707762,2982,2.5,1
6.962303690357893e+17,70801117,1,57,1,1,70,District 17,329,1,Entire home/apt,10,3.0,8.0,274.0,32,1.5,4.94,4.94,4.97,5.0,5.0,4.56,4.78,1.7320776255707762,3015,3.5,1
6.963052318109439e+17,20772148,0,232,1,1,370,District 21,172,1,Entire home/apt,12,3.0,0.0,,2,0.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3630,3.0,1
6.96581594040053e+17,389918901,1,2,1,1,4,District 2,314,2,Entire home/apt,7,3.0,4.0,156.0,94,4.29,4.94,4.9,4.89,4.97,4.97,4.43,4.8,1.7320776255707762,1261,2.0,1
6.968864038110166e+17,1542713,1,41,1,1,41,District 17,289,2,Entire home/apt,12,4.0,9.0,597.0,84,3.78,4.93,4.9,4.89,4.95,4.99,4.92,4.88,1.7320776255707762,4607,4.0,1
6.970227613647913e+17,20772148,0,232,1,1,370,District 18,7,1,Entire home/apt,16,4.0,0.0,,0,,,,,,,,,1.7320776255707762,3630,4.0,1
6.970304800702893e+17,30477709,1,1,1,1,1,District 21,351,1,Entire home/apt,10,4.0,0.0,,35,1.74,4.8,4.8,4.83,4.97,5.0,3.8,4.69,1.7320776255707762,3416,3.5,1
6.971054627367212e+17,101426897,1,210,1,1,239,District 20,229,2,Entire home/apt,10,3.0,8.0,174.0,56,2.56,4.75,4.8,4.7,4.82,4.86,4.66,4.77,1.7320776255707762,2843,2.5,1
6.986057458814824e+17,476100845,0,1,0,0,1,District 10,365,1,Entire home/apt,2,1.0,1.0,217.0,0,,,,,,,,,1.6886986301369864,718,1.0,1
6.992394110275764e+17,85360355,0,124,1,1,129,District 7,48,1,Entire home/apt,10,3.0,6.0,89.0,39,1.76,4.69,4.92,4.62,4.56,4.87,4.64,4.74,1.7320776255707762,2939,3.0,1
6.994053932505311e+17,129641931,1,1,1,1,1,District 5,360,1,Entire home/apt,8,3.0,4.0,264.0,44,2.03,5.0,5.0,5.0,5.0,5.0,4.84,4.86,1.7320776255707762,2648,2.5,1
6.994303310146363e+17,335977682,1,87,1,1,111,District 2,226,3,Entire home/apt,12,4.0,9.0,217.0,48,2.24,4.83,4.85,4.74,4.87,4.91,4.45,4.77,1.7320776255707762,1638,4.0,1
6.994368034428256e+17,395761736,1,1,1,1,1,District 20,314,2,Entire home/apt,12,4.0,8.0,344.0,49,2.36,4.98,5.0,4.98,5.0,5.0,4.9,4.94,1.7320776255707762,1220,2.5,1
6.994743883579994e+17,442029804,0,26,1,1,2743,District 19,327,1,Entire home/apt,4,0.0,0.0,,9,0.55,5.0,4.89,5.0,5.0,5.0,5.0,4.78,1.7320776255707762,926,1.0,1
6.994746786733414e+17,442029804,0,26,1,1,2743,District 19,335,1,Entire home/apt,4,0.0,0.0,,19,0.86,4.68,4.68,4.63,4.68,4.58,4.84,4.42,1.7320776255707762,926,1.0,1
6.994747983583564e+17,442029804,0,26,1,1,2743,District 19,335,1,Entire home/apt,4,0.0,0.0,,1,0.05,3.0,4.0,5.0,5.0,4.0,5.0,3.0,1.7320776255707762,926,1.0,1
6.995354553813676e+17,34390419,1,3,1,1,3,District 5,305,30,Entire home/apt,4,2.0,0.0,74.0,4,0.29,4.5,4.5,4.75,4.75,5.0,4.5,4.5,1.7320776255707762,3361,1.0,0
6.999277874261633e+17,388056808,0,72,1,1,73,District 17,334,1,Entire home/apt,8,3.0,5.0,115.0,9,0.42,4.56,4.56,4.44,4.67,4.89,4.67,4.78,1.7320776255707762,1275,3.5,1
6.999896231181903e+17,197592263,0,2,1,1,2,District 21,303,4,Entire home/apt,8,3.0,6.0,264.0,2,0.77,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,2238,3.0,1
7.001178864371887e+17,85360355,0,124,1,1,129,District 21,340,1,Entire home/apt,4,1.0,2.0,79.0,77,3.59,4.77,4.81,4.82,4.77,4.79,4.7,4.66,1.7320776255707762,2939,1.0,1
7.006285508656046e+17,127444298,1,8,1,1,32,District 19,240,2,Entire home/apt,4,1.0,0.0,197.0,70,3.22,4.84,4.89,4.74,4.99,4.91,4.69,4.64,1.7320776255707762,2663,1.0,1
7.009201601134565e+17,380578139,1,2,1,1,2,District 26,365,2,Entire home/apt,10,3.0,0.0,,37,1.72,4.89,4.81,4.81,4.89,4.97,4.35,4.73,1.6940639269406392,1330,3.0,1
7.01383576749024e+17,231696428,1,2,1,1,3,District 5,267,2,Entire home/apt,7,4.0,5.0,220.0,37,1.87,4.86,4.89,4.72,4.94,4.89,4.81,4.78,1.7320776255707762,2058,3.0,1
7.014158627483905e+17,43729173,1,1,1,1,1,District 5,142,2,Entire home/apt,10,3.0,5.0,284.0,69,3.18,4.97,4.97,4.94,4.97,5.0,4.86,4.91,1.7320776255707762,3257,2.5,1
7.01481887452496e+17,14932001,0,6,1,1,6,District 19,335,30,Entire home/apt,4,1.0,2.0,115.0,1,0.14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3753,1.0,0
7.015258710068284e+17,288618851,0,6,1,0,13,District 5,364,31,Entire home/apt,12,4.0,0.0,,1,0.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1811,3.0,0
7.019679027844248e+17,134126657,0,105,1,1,407,District 19,362,2,Entire home/apt,6,1.0,4.0,161.0,16,0.77,4.44,4.5,4.44,4.38,4.31,4.44,4.25,1.7320776255707762,2618,1.0,1
7.019686482210186e+17,70801117,1,57,1,1,70,District 19,331,1,Entire home/apt,10,3.0,7.0,173.0,67,3.06,4.99,4.99,4.96,5.0,4.99,4.73,4.85,1.7320776255707762,3015,2.0,1
7.020171448345225e+17,380578139,1,2,1,1,2,District 19,208,2,Entire home/apt,4,1.0,2.0,221.0,27,1.27,4.89,4.78,4.89,4.67,5.0,4.67,4.67,1.7320776255707762,1330,1.0,1
7.020470426109862e+17,185050938,1,1,1,1,1,District 5,324,2,Entire home/apt,8,3.0,5.0,221.0,68,3.14,4.85,4.85,4.71,4.99,5.0,4.71,4.78,1.7320776255707762,2304,3.5,1
7.021034512314445e+17,130502821,0,1,1,0,2,District 1,83,31,Private room,1,1.0,0.0,47.0,0,,,,,,,,,1.6886986301369864,2642,1.5,0
7.021205083599887e+17,312585112,1,30,1,1,34,District 20,236,30,Entire home/apt,6,3.0,3.0,130.0,0,,,,,,,,,1.7320776255707762,1716,2.0,0
7.022051942349688e+17,115505661,1,95,1,1,99,District 17,338,2,Entire home/apt,16,4.0,10.0,230.0,49,2.24,4.98,4.94,4.84,4.92,4.96,4.88,4.86,1.7320776255707762,2738,3.5,1
7.022111660366341e+17,476853866,0,1,1,1,1,District 20,328,2,Entire home/apt,10,3.0,0.0,376.0,18,0.87,4.94,4.94,4.94,4.94,4.89,4.78,4.89,1.7320776255707762,713,3.5,1
7.028896305574285e+17,407199764,1,34,1,1,55,District 2,24,2,Entire home/apt,8,2.0,5.0,149.0,37,1.69,4.86,4.81,4.95,4.92,5.0,4.32,4.78,1.7320776255707762,1150,2.5,1
7.03519608908418e+17,22505750,0,1,1,1,1,District 5,62,2,Entire home/apt,8,4.0,0.0,387.0,11,0.57,4.64,4.55,4.64,5.0,4.64,4.64,4.45,1.7320776255707762,3587,3.5,1
7.037103332045551e+17,410345186,0,1,1,0,1,District 19,324,3,Entire home/apt,8,2.0,5.0,369.0,63,2.89,4.79,4.83,4.83,4.9,4.97,4.73,4.63,1.7320776255707762,1134,2.0,1
7.042111777973642e+17,1317515,1,1,1,1,1,District 9,52,2,Entire home/apt,5,3.0,4.0,154.0,67,3.34,4.91,4.9,4.85,4.91,4.91,4.4,4.82,1.7320776255707762,4676,2.0,1
7.042425833396908e+17,440360756,0,40,1,1,46,District 6,115,2,Entire home/apt,12,4.0,8.0,105.0,81,3.7,4.77,4.84,4.72,4.89,4.93,4.67,4.65,1.7320776255707762,938,2.0,1
7.043308000266191e+17,477263333,1,1,1,1,1,District 21,300,1,Entire home/apt,10,3.0,8.0,230.0,79,3.68,4.87,4.94,4.81,4.97,4.97,4.49,4.78,1.7320776255707762,710,2.5,1
7.043520288947274e+17,477269516,0,1,1,1,1,District 6,302,30,Entire home/apt,4,1.0,2.0,80.0,10,0.48,4.5,4.7,4.4,4.9,4.9,5.0,4.4,1.7320776255707762,710,1.0,0
7.044074172740872e+17,2442207,1,42,1,1,43,District 21,365,1,Entire home/apt,10,3.0,8.0,276.0,56,2.64,4.93,4.98,4.79,4.95,4.96,4.73,4.88,1.7320776255707762,4460,3.5,1
7.044343689429444e+17,3324376,0,33,1,1,94,District 19,325,1,Entire home/apt,4,1.0,1.0,90.0,30,1.38,4.43,4.5,4.47,4.43,4.8,4.07,4.37,1.7320776255707762,4370,1.0,1
7.044377151954496e+17,3324376,0,33,1,1,94,District 19,308,1,Entire home/apt,4,1.0,2.0,90.0,10,0.46,4.3,4.4,4.7,4.9,4.7,4.1,4.4,1.7320776255707762,4370,1.0,1
7.044382137532352e+17,3324376,0,33,1,1,94,District 19,346,1,Entire home/apt,6,2.0,3.0,120.0,20,0.91,4.75,4.9,5.0,4.7,4.85,4.2,4.65,1.7320776255707762,4370,1.0,1
7.044445584497574e+17,328603084,0,10,1,1,10,District 19,346,1,Entire home/apt,4,1.0,2.0,90.0,26,1.22,4.19,4.42,4.38,4.12,4.62,3.5,3.81,1.7320776255707762,1665,1.0,1
7.044470153914541e+17,328603084,0,10,1,1,10,District 19,346,1,Entire home/apt,6,2.0,3.0,120.0,2,0.1,3.5,5.0,5.0,5.0,5.0,2.5,3.0,1.7320776255707762,1665,1.0,1
7.044851936115639e+17,18330359,1,7,1,1,7,District 21,288,1,Entire home/apt,10,3.0,5.0,300.0,120,5.47,4.93,4.92,4.82,4.99,4.97,4.66,4.84,1.7320776255707762,3674,2.5,1
7.0455844646609e+17,403152269,0,6,1,0,6,District 21,309,30,Private room,2,1.0,1.0,53.0,1,0.11,5.0,5.0,5.0,3.0,5.0,3.0,5.0,1.7320776255707762,1172,1.5,0
7.049644382719241e+17,7076675,1,1,1,1,1,District 6,73,2,Entire home/apt,2,1.0,0.0,136.0,81,3.7,4.99,4.98,4.98,4.99,5.0,4.96,4.86,1.7320776255707762,4064,1.0,1
7.050066834055393e+17,477401777,1,1,1,1,1,District 17,290,2,Entire home/apt,10,3.0,6.0,700.0,46,2.09,5.0,5.0,4.96,5.0,4.96,5.0,4.96,1.7320776255707762,709,3.5,1
7.051820671358249e+17,320888855,0,1,1,1,1,District 19,356,1,Entire home/apt,4,1.0,0.0,175.0,17,1.22,4.71,4.82,4.71,4.82,4.94,4.76,4.65,1.7320776255707762,1688,1.0,1
7.053047325733961e+17,443291374,1,1,1,1,3,District 19,138,2,Entire home/apt,6,2.0,4.0,287.0,73,3.36,4.86,4.92,4.84,4.66,4.95,4.79,4.82,1.7320776255707762,918,2.0,1
7.05325454546279e+17,418659226,1,2,1,1,7,District 2,173,30,Entire home/apt,10,4.0,5.0,180.0,11,0.52,5.0,5.0,5.0,5.0,4.64,4.73,4.73,1.7320776255707762,1088,2.5,0
7.05604450476342e+17,373388104,1,4,1,1,5,District 5,331,2,Entire home/apt,16,8.0,0.0,,9,0.45,4.89,5.0,5.0,5.0,5.0,4.56,4.78,1.7320776255707762,1382,9.0,1
7.058335366456419e+17,426925233,0,12,1,1,13,District 19,322,1,Entire home/apt,2,0.0,2.0,179.0,33,2.05,4.88,4.97,4.82,4.91,5.0,4.88,4.73,1.7320776255707762,1032,1.0,1
7.059032091185998e+17,357080696,1,1,1,1,3,District 6,264,28,Entire home/apt,4,2.0,2.0,179.0,3,0.16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1482,1.0,1
7.060274960038264e+17,453533215,1,1,1,1,3,District 19,138,1,Entire home/apt,4,1.0,5.0,227.0,94,4.47,4.89,4.9,4.76,4.79,4.95,4.91,4.83,1.7320776255707762,852,1.0,1
7.062964278860064e+17,426925233,0,12,1,1,13,District 19,349,1,Entire home/apt,2,1.0,2.0,198.0,49,2.73,4.45,4.67,4.47,4.8,4.61,4.8,4.55,1.7320776255707762,1032,1.0,1
7.063032167477969e+17,426925233,0,12,1,1,13,District 19,314,1,Entire home/apt,4,2.0,0.0,,9,0.45,4.33,4.78,4.56,4.78,4.44,4.33,4.33,1.7320776255707762,1032,2.0,1
7.063087310215251e+17,426925233,0,12,1,1,13,District 19,331,1,Entire home/apt,4,2.0,2.0,246.0,28,1.55,4.75,4.75,4.68,4.68,4.86,4.75,4.54,1.7320776255707762,1032,2.0,1
7.063131982933312e+17,426925233,0,12,1,1,13,District 19,352,1,Entire home/apt,2,1.0,2.0,187.0,83,4.23,4.6,4.71,4.67,4.6,4.59,4.76,4.57,1.7320776255707762,1032,1.0,1
7.064357598172406e+17,20772148,0,232,1,1,370,District 5,173,1,Entire home/apt,2,1.0,0.0,,0,,,,,,,,,1.7320776255707762,3630,1.0,1
7.071505365944018e+17,20772148,0,232,1,1,370,District 21,356,1,Entire home/apt,4,1.0,0.0,,20,0.93,4.55,4.8,4.8,4.4,4.65,4.8,4.35,1.7320776255707762,3630,1.0,1
7.072017361471771e+17,200708956,1,1,1,1,1,District 19,84,2,Entire home/apt,8,2.0,0.0,,96,4.47,4.97,4.94,4.93,4.95,5.0,4.97,4.9,1.7320776255707762,2223,2.0,1
7.077684877373622e+17,198085025,1,2,1,1,11,District 19,154,2,Entire home/apt,8,2.0,0.0,,118,5.56,4.86,4.91,4.79,4.74,4.97,4.95,4.83,1.7320776255707762,2236,2.0,1
7.07789007840652e+17,334307898,1,1,1,1,1,District 19,1,1,Entire home/apt,4,1.0,0.0,,105,4.83,4.97,4.95,4.98,4.85,4.99,4.92,4.85,1.7320776255707762,1644,1.0,1
7.078967895530712e+17,35208416,1,5,1,1,5,District 2,359,29,Entire home/apt,16,8.0,10.0,237.0,0,,,,,,,,,1.7320776255707762,3350,4.0,1
7.086070306589028e+17,115505661,1,95,1,1,99,District 2,330,2,Entire home/apt,16,4.0,10.0,228.0,55,2.57,4.95,4.85,4.89,4.87,4.89,4.52,4.7,1.7320776255707762,2738,4.0,1
7.086715281671676e+17,115505661,1,95,1,1,99,District 17,293,2,Entire home/apt,16,4.0,0.0,,75,3.58,4.83,4.81,4.61,4.97,4.89,4.95,4.7,1.7320776255707762,2738,4.0,1
7.093791916985112e+17,1445093,1,20,1,1,20,District 6,341,2,Entire home/apt,12,4.0,0.0,,65,3.16,4.95,5.0,4.95,5.0,4.97,4.92,4.92,1.7320776255707762,4639,4.0,1
7.095013418776772e+17,292184981,0,1,1,1,1,District 19,47,1,Entire home/apt,4,1.0,0.0,,65,3.19,4.74,4.83,4.68,4.38,4.83,4.86,4.63,1.7320776255707762,1799,1.0,1
7.099523161272372e+17,55431566,1,1,1,1,1,District 20,318,3,Entire home/apt,12,4.0,7.0,550.0,36,1.66,4.86,4.94,4.69,5.0,5.0,4.81,4.83,1.7320776255707762,3123,3.0,1
7.099997409837969e+17,313450642,1,1,1,0,2,District 17,286,3,Entire home/apt,4,1.0,2.0,196.0,50,2.52,4.92,4.92,4.8,4.9,4.94,4.73,4.82,1.7320776255707762,1713,1.0,1
7.100516084254776e+17,458965726,1,2,1,1,3,District 5,334,2,Entire home/apt,12,4.0,12.0,136.0,70,3.26,4.97,4.93,4.84,4.94,4.97,4.8,4.87,1.7320776255707762,818,4.0,1
7.101207370835724e+17,276892829,0,7,1,1,133,District 5,316,1,Entire home/apt,10,4.0,6.0,334.0,17,0.8,4.82,4.47,4.53,4.47,4.71,4.65,4.59,1.7320776255707762,1849,2.5,1
7.102385078019414e+17,478454912,0,1,1,1,1,District 13,157,2,Entire home/apt,9,3.0,5.0,250.0,38,1.78,4.92,4.95,4.95,4.92,4.92,4.79,4.89,1.7204337899543378,702,2.0,1
7.10352633185111e+17,416033925,1,51,1,1,60,District 20,342,1,Entire home/apt,10,3.0,6.0,277.0,94,4.41,4.97,4.96,4.89,5.0,5.0,4.94,4.85,1.7320776255707762,1105,2.5,1
7.107647463386523e+17,85360355,0,124,1,1,129,District 7,28,1,Entire home/apt,5,2.0,3.0,89.0,47,2.19,4.45,4.83,4.87,4.83,4.8,4.43,4.54,1.7320776255707762,2939,2.0,1
7.109063464216244e+17,6590068,1,1,1,1,1,District 7,97,2,Entire home/apt,2,1.0,1.0,77.0,111,5.6,4.96,4.98,4.96,4.98,4.99,4.93,4.93,1.7320776255707762,4092,1.0,1
7.11057019989281e+17,478615269,1,1,1,1,1,District 8,5,1,Entire home/apt,2,1.0,1.0,66.0,97,4.52,5.0,5.0,4.98,4.99,5.0,4.96,4.97,1.7320776255707762,701,1.0,1
7.113066024448891e+17,134126657,0,105,1,1,407,District 6,364,2,Entire home/apt,4,3.0,3.0,169.0,25,1.2,4.6,4.6,4.44,4.48,4.36,4.76,4.24,1.7320776255707762,2618,2.0,1
7.115421586606368e+17,478553156,1,1,1,0,1,District 19,296,1,Entire home/apt,6,2.0,0.0,,55,2.62,4.96,4.94,4.89,4.8,4.96,4.89,4.87,1.7320776255707762,701,2.0,1
7.115492336842966e+17,478552775,1,1,1,1,1,District 19,343,1,Entire home/apt,6,2.0,0.0,,49,2.31,4.9,4.92,4.82,4.76,4.82,4.86,4.8,1.7320776255707762,701,2.0,1
7.115985102316822e+17,591142,0,2,1,0,3,District 19,138,1,Entire home/apt,3,1.0,0.0,142.0,64,3.08,4.83,4.92,4.84,4.9,4.89,4.52,4.78,1.7320776255707762,4834,1.0,1
7.116604337323098e+17,231273495,1,5,1,0,31,District 21,243,3,Entire home/apt,16,4.0,16.0,863.0,18,1.3,5.0,5.0,5.0,5.0,5.0,4.56,4.89,1.7320776255707762,2060,5.0,1
7.117417396539676e+17,166865147,0,1,1,1,2,District 19,232,2,Entire home/apt,6,2.0,0.0,,66,3.13,4.86,4.94,4.79,4.41,4.83,4.82,4.79,1.7320776255707762,2403,2.0,1
7.12168024422711e+17,230939573,1,6,1,1,107,District 19,338,30,Entire home/apt,2,1.0,2.0,89.0,5,0.25,4.4,4.8,4.8,4.8,4.8,4.6,4.2,1.7320776255707762,2062,1.0,0
7.12229629227051e+17,2929457,0,11,1,1,11,District 26,329,31,Entire home/apt,6,3.0,3.0,107.0,0,,,,,,,,,1.6940639269406392,4409,2.0,0
7.122738068887756e+17,478827477,1,23,1,1,23,District 21,318,2,Entire home/apt,8,2.0,6.0,336.0,35,1.76,4.86,4.8,4.89,4.89,4.97,4.91,4.86,1.7320776255707762,699,2.5,1
7.12431814639791e+17,392256031,1,5,1,1,8,District 19,295,1,Entire home/apt,4,1.0,1.0,215.0,135,6.46,4.96,4.97,4.96,4.93,4.99,4.9,4.85,1.7320776255707762,1245,1.0,1
7.125145890831831e+17,298467095,1,2,0,0,2,District 34,261,31,Entire home/apt,4,2.0,2.0,199.0,6,0.32,5.0,5.0,4.83,5.0,5.0,5.0,4.67,1.6940639269406392,1777,1.5,0
7.129959708068118e+17,196429599,1,1,1,1,1,District 6,285,1,Entire home/apt,4,1.0,1.0,142.0,169,8.07,4.98,4.99,4.91,4.96,5.0,4.94,4.91,1.7320776255707762,2243,1.0,1
7.131684120043981e+17,33598409,1,1,1,1,1,District 15,359,2,Entire home/apt,4,1.0,1.0,127.0,45,2.14,4.91,4.96,4.87,4.91,4.98,4.91,4.82,1.7204337899543378,3371,1.0,1
7.131808277394036e+17,478986515,1,1,1,1,1,District 5,117,2,Entire home/apt,12,5.0,7.0,342.0,67,3.13,4.96,4.94,4.94,4.96,4.99,4.69,4.88,1.7320776255707762,698,5.0,1
7.137648138668987e+17,9154329,0,2,1,1,2,District 21,138,1,Entire home/apt,6,2.0,0.0,210.0,25,1.19,4.68,4.56,4.48,4.76,4.64,4.68,4.4,1.7320776255707762,3965,2.5,1
7.142563165498655e+17,475536981,0,14,1,0,15,District 19,306,1,Private room,4,0.0,0.0,,0,,,,,,,,,1.7320776255707762,722,1.0,1
7.142564569946618e+17,475536981,0,14,1,0,15,District 19,306,1,Private room,4,0.0,0.0,,0,,,,,,,,,1.7320776255707762,722,1.0,1
7.142565977428499e+17,475536981,0,14,1,0,15,District 19,306,1,Private room,4,0.0,0.0,,0,,,,,,,,,1.7320776255707762,722,1.0,1
7.142567432483881e+17,475536981,0,14,1,0,15,District 19,302,1,Private room,4,0.0,0.0,,2,0.09,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.7320776255707762,722,1.0,1
7.142568910819117e+17,475536981,0,14,1,0,15,District 19,306,1,Private room,4,0.0,0.0,,9,0.19,4.78,4.78,4.89,4.56,4.89,5.0,5.0,1.7320776255707762,722,1.0,1
7.142570317268268e+17,475536981,0,14,1,0,15,District 19,306,1,Private room,4,0.0,0.0,,0,,,,,,,,,1.7320776255707762,722,1.0,1
7.142571725171955e+17,475536981,0,14,1,0,15,District 19,306,1,Private room,4,0.0,0.0,,0,,,,,,,,,1.7320776255707762,722,1.0,1
7.142895807056087e+17,320984994,1,1,1,1,2,District 19,329,1,Entire home/apt,6,2.0,2.0,324.0,74,3.72,4.82,4.89,4.88,4.62,4.85,4.89,4.7,1.7320776255707762,1688,2.0,1
7.143086154703617e+17,478827477,1,23,1,1,23,District 21,335,2,Entire home/apt,8,2.0,5.0,238.0,59,2.98,4.9,4.9,4.83,4.97,4.97,4.81,4.83,1.7320776255707762,699,2.5,1
7.143165562366369e+17,478827477,1,23,1,1,23,District 21,353,2,Entire home/apt,8,2.0,5.0,181.0,49,2.49,4.88,4.94,4.86,4.88,4.94,4.86,4.73,1.7320776255707762,699,2.5,1
7.143185981367756e+17,478827477,1,23,1,1,23,District 21,334,2,Entire home/apt,7,2.0,4.0,185.0,40,2.04,4.9,4.95,4.85,4.93,5.0,4.9,4.93,1.7320776255707762,699,2.5,1
7.143208918339433e+17,478827477,1,23,1,1,23,District 21,357,2,Entire home/apt,8,2.0,6.0,262.0,45,2.27,4.87,4.89,4.84,4.89,4.98,4.89,4.69,1.7320776255707762,699,2.5,1
7.143240279772433e+17,478827477,1,23,1,1,23,District 21,343,2,Entire home/apt,8,2.0,6.0,251.0,36,1.82,4.86,4.78,4.86,4.83,5.0,4.92,4.72,1.7320776255707762,699,2.5,1
7.143261146515503e+17,478827477,1,23,1,1,23,District 21,357,2,Entire home/apt,8,2.0,4.0,182.0,45,2.27,4.87,4.93,4.89,4.86,4.95,4.89,4.84,1.7320776255707762,699,2.5,1
7.143284439543346e+17,478827477,1,23,1,1,23,District 21,317,2,Entire home/apt,8,2.0,5.0,194.0,40,2.01,4.98,4.98,4.88,4.93,4.95,4.9,4.93,1.7320776255707762,699,2.5,1
7.143306586728954e+17,478827477,1,23,1,1,23,District 21,346,2,Entire home/apt,8,2.0,4.0,191.0,31,1.58,4.9,4.87,4.87,4.97,4.9,4.94,4.9,1.7320776255707762,699,2.5,1
7.14332839771027e+17,478827477,1,23,1,1,23,District 21,340,2,Entire home/apt,8,2.0,6.0,189.0,40,2.02,4.7,4.8,4.63,4.93,4.88,4.88,4.65,1.7320776255707762,699,2.5,1
7.145126861434788e+17,475529466,0,40,1,0,59,District 15,316,1,Private room,6,1.0,0.0,,0,,,,,,,,,1.7320776255707762,722,1.0,1
7.145128472907232e+17,475529466,0,40,1,0,59,District 15,306,1,Private room,6,1.0,0.0,,4,0.07,5.0,5.0,4.75,5.0,4.75,5.0,5.0,1.7320776255707762,722,1.0,1
7.145130089500095e+17,475529466,0,40,1,0,59,District 15,321,1,Private room,4,1.0,0.0,,17,0.3,4.76,4.76,4.88,4.76,4.88,4.59,4.65,1.7320776255707762,722,1.0,1
